lot_id,die_attach_temp,bond_force,epoxy_volume,die_attach_void_percent,cure_temp,cure_time,cure_ramp_rate,mold_temp,mold_pressure,transfer_speed,vacuum_level,mold_void_count,pmc_temp,pmc_time,cooling_rate,warpage_mm,floor_life_hours,moisture_content,reflow_peak_temp,reflow_ramp_rate,time_above_liquidus,da_temp_zone,bond_force_zone,epoxy_volume_zone,da_void_zone,cure_temp_zone,cure_time_zone,cure_ramp_zone,mold_temp_zone,mold_pressure_zone,transfer_speed_zone,vacuum_zone,mold_void_zone,pmc_temp_zone,pmc_time_zone,cooling_zone,warpage_zone,floor_life_zone,moisture_zone,peak_temp_zone,reflow_ramp_zone,tal_zone,da_temp_risk,bond_force_risk,epoxy_volume_risk,da_void_risk,cure_temp_risk,cure_time_risk,cure_ramp_risk,mold_temp_risk,mold_pressure_risk,transfer_speed_risk,vacuum_risk,mold_void_risk,pmc_temp_risk,pmc_time_risk,cooling_risk,warpage_risk,floor_life_risk,moisture_risk,peak_temp_risk,reflow_ramp_risk,tal_risk,die_attach_score,die_attach_cure_score,moulding_score,pmc_score,reflow_score,die_attach_class,die_attach_cure_class,moulding_class,pmc_class,reflow_class,overall_risk,overall_class,danger_trigger_stage,final_action
LOT_0457,140.34,22.26,91.34,2.65,176.73,38.86,2.7,176.62,89.2,0.69,0.58,4,155.59,104.37,5.31,0.055,54.06,0.42,245.82,2.14,60.82,Warning,Warning,Warning,Normal,Warning,Danger,Warning,Normal,Warning,Danger,Normal,Warning,Warning,Warning,Warning,Normal,Warning,Warning,Normal,Normal,Normal,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.675,0.4,0.3,0.175,Low,High,Medium,Low,Low,0.35,Medium,Die Attach Cure,Immediate Hold / Halt
LOT_0458,149.77,21.71,97.41,0.0,175.15,62.85,4.43,180.14,92.2,0.44,0.59,0,173.49,92.3,4.95,0.04,0.0,0.182,248.25,3.31,54.85,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Warning,Danger,Danger,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Normal,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.175,0.45,0.0,0.1,Low,Low,Medium,Low,Low,0.164,Low,Moulding,Immediate Hold / Halt
LOT_0459,156.16,18.06,102.9,1.96,166.46,73.38,3.16,170.92,81.48,1.48,0.33,8,184.03,88.25,3.55,0.025,22.36,0.039,244.39,3.7,71.67,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Danger,Warning,Danger,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Danger,Normal,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.175,0.525,0.1,0.2,Low,Low,Medium,Low,Low,0.242,Low,Moulding,Immediate Hold / Halt
LOT_0460,148.56,14.9,102.99,5.06,165.51,56.75,4.56,178.01,79.77,1.06,0.54,5,174.74,93.47,6.28,0.114,55.32,0.341,230.26,3.54,94.06,Normal,Danger,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Warning,Warning,Normal,Danger,Normal,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.4,0.0,0.15,0.3,0.375,Medium,Low,Low,Low,Medium,0.256,Low,Die Attach,Immediate Hold / Halt
LOT_0461,149.69,20.84,97.24,4.91,160.26,79.11,4.83,172.7,72.6,1.05,0.54,3,162.81,61.18,4.94,0.199,0.0,0.488,247.27,2.49,78.07,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Warning,Normal,Warning,Normal,Warning,Normal,Normal,Normal,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.175,0.25,0.4,0.1,Low,Low,Low,Medium,Low,0.174,Low,None,Continue
LOT_0462,141.69,22.96,93.8,0.88,172.94,31.76,2.71,174.89,82.35,1.1,0.44,10,168.4,85.85,2.8,0.09,38.76,0.431,233.09,2.3,103.4,Warning,Warning,Warning,Normal,Warning,Danger,Warning,Normal,Normal,Normal,Normal,Danger,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.675,0.3,0.1,0.1,Low,High,Low,Low,Low,0.276,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0463,153.52,20.02,104.34,0.76,177.46,74.89,2.98,168.55,71.62,1.14,0.24,1,173.18,88.81,4.39,0.0,38.28,0.158,242.4,2.69,93.09,Normal,Normal,Normal,Normal,Warning,Warning,Warning,Warning,Warning,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35,0.0,0.0,Low,Medium,Medium,Low,Low,0.162,Low,None,Continue
LOT_0464,150.14,17.75,97.6,4.01,154.0,53.06,5.58,167.34,89.25,1.25,0.25,6,168.99,97.53,3.26,0.154,33.75,0.128,235.68,1.33,95.64,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Warning,Warning,Danger,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.175,0.65,0.2,0.0,Low,Low,Medium,Low,Low,0.239,Low,Moulding,Immediate Hold / Halt
LOT_0465,153.43,21.95,99.06,0.0,159.54,77.29,4.27,175.86,71.39,1.07,0.41,5,175.41,81.08,3.81,0.036,0.0,0.121,246.59,2.76,94.46,Normal,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.1,0.0,Low,Medium,Low,Low,Low,0.13,Low,None,Continue
LOT_0466,148.19,22.8,100.51,6.81,150.81,1.16,5.43,166.45,78.3,0.94,0.82,3,171.16,105.07,4.55,0.043,49.72,0.084,247.59,1.26,96.12,Normal,Warning,Normal,Warning,Warning,Danger,Normal,Warning,Normal,Normal,Danger,Warning,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Normal,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.525,0.4,0.1,0.075,Low,Medium,Medium,Low,Low,0.272,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0467,151.16,25.03,87.48,1.6,171.58,65.03,5.27,169.26,75.27,1.25,0.49,3,169.19,68.7,5.4,0.12,79.34,0.098,251.58,1.45,94.72,Normal,Danger,Danger,Normal,Warning,Normal,Normal,Warning,Normal,Warning,Normal,Warning,Normal,Warning,Warning,Warning,Danger,Normal,Warning,Normal,Normal,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.4,0.175,0.325,0.4,0.275,Medium,Low,Low,Medium,Low,0.316,Low,Die Attach,Immediate Hold / Halt
LOT_0468,155.86,13.78,98.36,1.75,159.38,65.78,6.68,174.2,81.64,1.02,0.5,0,177.76,95.31,4.59,0.015,12.98,0.224,232.73,1.15,71.98,Warning,Danger,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.325,0.0,0.1,0.0,Low,Low,Low,Low,Low,0.124,Low,Die Attach,Immediate Hold / Halt
LOT_0469,153.14,18.04,91.85,0.74,161.36,54.69,8.25,181.33,88.2,1.23,0.3,0,162.25,114.02,3.18,0.0,13.66,0.214,247.15,2.7,65.15,Normal,Normal,Warning,Normal,Normal,Normal,Danger,Warning,Warning,Warning,Warning,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.35,0.2,0.0,Low,Low,Medium,Low,Low,0.182,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0470,154.11,18.08,98.75,6.75,159.87,51.46,5.89,169.85,76.92,1.11,0.91,4,173.31,99.55,2.39,0.089,23.29,0.298,245.93,2.8,80.66,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Warning,Normal,Warning,Danger,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.175,0.475,0.1,0.0,Low,Low,Medium,Low,Low,0.2,Low,Moulding,Immediate Hold / Halt
LOT_0471,150.35,16.32,97.44,9.56,167.55,59.69,7.84,166.83,71.12,1.34,0.51,1,161.61,98.06,4.82,0.0,20.63,0.2,247.05,1.6,127.56,Normal,Warning,Normal,Warning,Normal,Normal,Warning,Warning,Warning,Danger,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.15,0.35,0.1,0.1,Low,Low,Medium,Low,Low,0.21,Low,Moulding,Immediate Hold / Halt
LOT_0472,155.49,18.91,98.27,3.45,158.77,53.35,4.59,184.68,87.57,1.19,0.57,0,169.71,107.47,2.11,0.131,79.74,0.409,256.31,2.67,119.04,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Warning,Normal,Normal,Normal,Warning,Warning,Warning,Danger,Warning,Warning,Normal,Normal,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.1,0.175,0.275,0.4,0.375,Low,Low,Low,Medium,Medium,0.269,Low,Solder Reflow,Immediate Hold / Halt
LOT_0473,145.69,22.39,105.24,5.16,175.53,51.92,4.72,175.57,71.76,1.05,0.16,5,170.33,80.62,2.75,0.061,40.52,0.332,239.36,1.82,109.71,Normal,Warning,Warning,Warning,Warning,Normal,Normal,Normal,Warning,Normal,Danger,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.175,0.4,0.1,0.1,Medium,Low,Medium,Low,Low,0.246,Low,Moulding,Immediate Hold / Halt
LOT_0474,145.67,20.18,100.99,5.25,171.87,41.06,2.13,171.6,94.41,1.4,0.87,1,157.53,47.83,3.08,0.064,55.22,0.38,246.82,1.79,61.18,Normal,Normal,Normal,Warning,Warning,Warning,Warning,Normal,Danger,Danger,Danger,Normal,Warning,Danger,Normal,Normal,Warning,Warning,Normal,Normal,Normal,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.2,0.5,0.5,0.3,0.175,Low,Medium,Medium,Low,Low,0.329,Low,Moulding,Immediate Hold / Halt
LOT_0475,151.52,22.09,103.14,0.0,170.21,66.39,3.39,170.29,85.51,0.95,0.82,4,166.59,89.82,4.1,0.022,2.1,0.355,251.76,2.98,135.46,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Danger,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Warning,Normal,Warning,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.1,0.175,0.4,0.0,0.325,Low,Low,Medium,Low,Low,0.227,Low,Moulding,Immediate Hold / Halt
LOT_0476,146.75,25.02,92.79,0.0,150.92,53.31,4.24,178.16,81.95,0.76,0.42,1,157.57,72.34,2.84,0.195,28.59,0.349,233.01,3.46,129.03,Normal,Danger,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Warning,Warning,Normal,Warning,Normal,Warning,Warning,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.3,0.175,0.075,0.5,0.3,Low,Low,Low,Medium,Low,0.255,Low,Die Attach,Immediate Hold / Halt
LOT_0477,138.01,17.88,103.97,6.58,159.57,55.42,4.1,175.66,89.58,0.85,0.7,0,164.07,104.73,5.38,0.148,0.0,0.18,251.58,2.53,57.79,Danger,Warning,Normal,Warning,Warning,Normal,Normal,Normal,Warning,Warning,Warning,Normal,Warning,Warning,Warning,Warning,Normal,Normal,Warning,Normal,Normal,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.175,0.25,0.5,0.125,Medium,Low,Low,Medium,Low,0.295,Low,Die Attach,Immediate Hold / Halt
LOT_0478,152.75,17.86,114.36,10.18,169.83,80.42,5.1,179.59,91.82,1.05,0.45,0,169.42,104.82,5.42,0.12,11.01,0.0,241.04,2.26,80.61,Normal,Warning,Danger,Danger,Normal,Warning,Normal,Normal,Danger,Normal,Normal,Normal,Normal,Warning,Warning,Warning,Normal,Normal,Normal,Normal,Normal,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.175,0.2,0.4,0.0,High,Low,Low,Medium,Low,0.276,Low,Die Attach,Immediate Hold / Halt
LOT_0479,153.71,25.96,100.99,3.13,162.93,61.87,3.76,175.72,83.61,1.04,0.59,3,157.6,101.46,2.99,0.0,0.0,0.315,243.22,1.15,104.34,Normal,Danger,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Warning,Warning,Warning,Normal,Normal,Warning,Normal,Normal,Normal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.15,0.3,0.1,Low,Low,Low,Low,Low,0.148,Low,Die Attach,Immediate Hold / Halt
LOT_0480,141.36,20.42,101.91,7.54,179.25,39.53,4.92,173.34,83.47,1.04,0.43,1,162.18,107.78,4.69,0.153,16.55,0.151,236.37,2.79,58.81,Warning,Normal,Normal,Warning,Warning,Danger,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.525,0.0,0.4,0.0,Low,Medium,Low,Medium,Low,0.199,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0481,161.09,16.08,102.19,10.27,169.79,62.64,3.55,166.71,86.16,1.3,0.41,0,152.79,72.35,3.83,0.208,40.16,0.296,241.8,2.03,132.17,Danger,Warning,Normal,Danger,Normal,Normal,Normal,Warning,Warning,Danger,Normal,Normal,Danger,Warning,Normal,Danger,Normal,Normal,Normal,Normal,Warning,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.7,0.0,0.35,0.7,0.1,High,Low,Medium,High,Low,0.358,Medium,Die Attach,Immediate Hold / Halt
LOT_0482,151.2,13.69,94.61,0.57,160.63,68.44,4.84,174.54,90.51,0.86,0.87,0,170.62,84.94,4.19,0.116,34.41,0.137,236.02,4.5,75.48,Normal,Danger,Warning,Normal,Normal,Normal,Normal,Normal,Danger,Warning,Danger,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Danger,Normal,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.425,0.2,0.2,Low,Low,Medium,Low,Low,0.246,Low,Die Attach,Immediate Hold / Halt
LOT_0483,154.2,15.18,97.76,3.49,168.78,19.16,5.25,168.1,82.59,0.79,0.33,1,162.63,81.44,2.21,0.0,48.43,0.056,243.57,3.1,71.55,Normal,Warning,Normal,Normal,Normal,Danger,Normal,Warning,Normal,Warning,Warning,Normal,Warning,Normal,Warning,Normal,Warning,Normal,Normal,Warning,Normal,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.1,0.35,0.25,0.2,0.175,Low,Medium,Low,Low,Low,0.209,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0484,145.05,20.68,108.94,0.0,163.8,34.01,4.41,175.21,73.16,0.91,0.22,2,177.39,70.25,3.07,0.12,53.09,0.026,243.65,2.73,86.94,Normal,Normal,Warning,Normal,Normal,Danger,Normal,Normal,Warning,Normal,Warning,Normal,Warning,Warning,Normal,Warning,Warning,Normal,Normal,Normal,Normal,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.1,0.35,0.175,0.4,0.075,Low,Medium,Low,Medium,Low,0.195,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0485,135.14,21.5,112.15,4.47,156.75,52.3,7.65,180.46,85.12,1.07,0.37,1,169.45,99.89,6.26,0.169,0.0,0.284,250.89,3.0,71.12,Danger,Normal,Danger,Normal,Warning,Normal,Warning,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Warning,Normal,Normal,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.4,0.325,0.275,0.3,0.125,Medium,Low,Low,Low,Low,0.274,Low,Die Attach,Immediate Hold / Halt
LOT_0486,167.48,16.17,91.33,4.93,181.93,47.46,4.6,181.46,79.86,0.93,0.61,3,177.21,113.25,4.46,0.103,29.14,0.323,245.44,2.5,125.9,Danger,Warning,Warning,Normal,Danger,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Warning,Warning,Normal,Warning,Normal,Warning,Normal,Normal,Warning,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.4,0.525,0.25,0.4,0.2,Medium,Medium,Low,Medium,Low,0.331,Medium,Die Attach,Immediate Hold / Halt
LOT_0487,159.1,15.48,100.08,1.25,162.51,66.04,6.0,174.33,64.69,0.81,0.68,0,178.31,99.38,5.97,0.064,0.0,0.315,255.2,3.24,70.12,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Danger,Warning,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Warning,Warning,Warning,Normal,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.2,0.15,0.275,0.2,0.325,Low,Low,Low,Low,Low,0.242,Low,Moulding,Immediate Hold / Halt
LOT_0488,150.52,18.4,93.45,7.82,155.42,46.59,3.34,166.06,81.17,1.23,0.46,0,175.88,120.34,3.03,0.042,36.38,0.493,240.84,1.43,108.94,Normal,Normal,Warning,Warning,Warning,Warning,Normal,Warning,Normal,Warning,Normal,Normal,Warning,Danger,Normal,Normal,Normal,Warning,Normal,Normal,Normal,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.35,0.175,0.3,0.1,Low,Medium,Low,Low,Low,0.226,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0489,154.79,20.02,95.53,7.98,169.22,48.47,5.07,166.89,85.49,0.95,0.41,2,170.28,106.11,4.89,0.067,42.33,0.31,241.59,2.4,85.55,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Normal,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.175,0.2,0.1,0.1,Low,Low,Low,Low,Low,0.156,Low,None,Continue
LOT_0490,153.03,18.9,96.88,11.88,172.52,48.59,5.86,175.71,83.13,1.03,0.74,3,169.57,108.76,4.35,0.09,31.54,0.236,245.07,2.03,67.46,Normal,Normal,Normal,Danger,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.35,0.225,0.1,0.0,Medium,Medium,Low,Low,Low,0.204,Low,Die Attach,Immediate Hold / Halt
LOT_0491,144.01,15.82,92.96,3.3,165.82,55.93,1.47,184.45,88.69,1.09,0.88,0,183.21,72.63,4.36,0.0,24.35,0.308,243.76,3.07,92.97,Warning,Warning,Warning,Normal,Normal,Normal,Danger,Warning,Warning,Normal,Danger,Normal,Warning,Warning,Normal,Normal,Normal,Warning,Normal,Warning,Normal,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.3,0.3,0.35,0.2,0.2,Low,Low,Medium,Low,Low,0.273,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0492,146.87,18.3,106.49,1.39,172.32,78.34,2.5,181.8,96.48,1.05,0.62,5,168.07,93.28,2.03,0.091,35.95,0.327,253.52,1.88,74.02,Normal,Normal,Warning,Normal,Warning,Warning,Warning,Warning,Danger,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Normal,Normal,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.5,0.45,0.1,0.225,Low,Medium,Medium,Low,Low,0.279,Low,Moulding,Immediate Hold / Halt
LOT_0493,161.37,19.55,101.6,3.73,158.43,84.35,4.21,168.24,76.39,0.6,0.37,0,174.32,77.88,5.33,0.192,42.75,0.218,246.13,1.28,85.99,Danger,Normal,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Danger,Warning,Normal,Normal,Warning,Warning,Warning,Normal,Normal,Normal,Normal,Normal,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.35,0.325,0.4,0.0,Low,Medium,Low,Medium,Low,0.234,Low,Die Attach,Immediate Hold / Halt
LOT_0494,144.84,22.08,120.58,6.0,149.07,54.58,5.18,175.52,74.15,1.05,0.25,0,174.52,71.72,4.81,0.0,66.36,0.134,243.21,2.76,73.04,Warning,Warning,Danger,Warning,Danger,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Normal,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6,0.35,0.175,0.1,0.075,Medium,Medium,Low,Low,Low,0.25,Low,Die Attach,Immediate Hold / Halt
LOT_0495,150.86,21.73,107.68,7.17,163.63,57.8,8.52,180.7,72.63,1.02,0.43,2,161.39,82.59,6.72,0.126,0.0,0.433,253.72,2.21,111.52,Normal,Normal,Warning,Warning,Normal,Normal,Danger,Warning,Warning,Normal,Normal,Normal,Warning,Normal,Warning,Warning,Normal,Warning,Warning,Normal,Normal,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.3,0.3,0.2,0.4,0.225,Low,Low,Low,Medium,Low,0.271,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0496,144.84,18.59,111.99,2.91,150.04,59.05,4.88,182.19,80.11,0.92,0.71,2,164.75,110.79,4.29,0.08,28.27,0.089,240.78,2.5,84.16,Warning,Normal,Danger,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.175,0.175,0.2,0.0,Low,Low,Low,Low,Low,0.16,Low,Die Attach,Immediate Hold / Halt
LOT_0497,157.63,20.65,106.84,4.04,173.45,65.96,5.02,174.92,72.36,1.1,0.49,0,177.75,67.5,3.37,0.162,31.57,0.243,247.01,2.64,44.5,Warning,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.175,0.175,0.4,0.0,Low,Low,Low,Medium,Low,0.17,Low,None,Continue
LOT_0498,147.9,24.85,94.73,2.73,160.67,58.69,4.13,177.92,81.58,1.15,0.29,1,168.42,98.2,2.81,0.153,52.47,0.102,241.07,2.07,168.97,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Warning,Warning,Warning,Normal,Normal,Normal,Danger,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.2,0.0,0.15,0.3,0.275,Low,Low,Low,Low,Low,0.191,Low,Solder Reflow,Immediate Hold / Halt
